employee_id,age,dfh,edu,job_level,income,stock_option,salary_increase,training,years_company,years_promotion,years_manager,num_companiesworked,years_working,performance,job_involvement,satisfaction_environment,satisfaction_job,wlb,attrition_d,business_travel,department,edu_field,gender,job_role,marital,cluster
1202,29,1,3,3,42840,0,11,5,4,0,3,4.0,10.0,3,2,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married,2
1203,29,5,3,2,75530,0,19,3,5,0,4,1.0,5.0,3,3,4.0,1.0,1.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Representative,Single,2
1206,31,8,4,4,147320,0,12,3,9,1,7,0.0,10.0,3,3,2.0,1.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Female,Sales Executive,Single,2
1208,36,5,1,1,13590,0,12,2,5,0,3,4.0,17.0,3,3,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Technical Degree,Male,Sales Executive,Married,2
1209,39,2,1,1,47790,2,14,3,7,1,7,4.0,9.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Married,2
1211,49,6,1,3,29960,1,18,2,9,0,8,2.0,17.0,3,2,4.0,2.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Healthcare Representative,Married,2
1212,34,4,3,1,12610,1,14,6,4,1,2,2.0,6.0,3,3,2.0,3.0,4.0,0,Travel_Rarely,Sales,Medical,Female,Sales Executive,Married,2
1216,33,10,2,2,34200,0,14,3,8,3,0,1.0,8.0,3,3,4.0,3.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Married,2
1217,27,5,4,4,44000,1,17,3,2,2,2,9.0,6.0,3,2,1.0,2.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Manufacturing Director,Married,2
1218,32,9,2,2,35000,1,16,2,7,3,6,0.0,8.0,3,2,4.0,4.0,2.0,0,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Single,2
1219,59,2,2,5,20660,1,12,3,1,0,0,4.0,12.0,3,3,3.0,1.0,2.0,0,Travel_Rarely,Sales,Marketing,Female,Sales Representative,Married,2
1220,30,11,4,2,171690,2,17,2,1,0,0,1.0,1.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Divorced,2
1221,38,18,4,2,41620,1,15,1,9,1,8,0.0,10.0,3,3,4.0,3.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Male,Healthcare Representative,Single,2
1223,35,3,4,2,32940,0,11,2,5,0,3,0.0,6.0,3,3,1.0,2.0,3.0,0,Travel_Rarely,Human Resources,Human Resources,Male,Manager,Married,2
1224,29,29,4,2,21270,1,11,3,9,0,8,0.0,10.0,3,2,4.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Laboratory Technician,Single,2
1226,34,28,3,1,107930,3,11,1,2,1,2,0.0,3.0,3,2,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Divorced,2
1229,32,22,3,2,74460,0,19,3,6,0,5,0.0,7.0,3,3,1.0,2.0,2.0,0,Travel_Rarely,Human Resources,Human Resources,Female,Research Director,Divorced,2
1230,22,8,3,3,108510,1,16,2,1,0,0,1.0,1.0,3,4,4.0,4.0,2.0,0,Non-Travel,Research & Development,Life Sciences,Female,Sales Executive,Divorced,2
1232,38,29,3,1,37220,0,14,0,3,1,2,5.0,6.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Single,2
1233,24,1,5,3,93800,0,16,2,4,1,3,0.0,5.0,3,2,1.0,3.0,2.0,0,Non-Travel,Research & Development,Life Sciences,Male,Research Scientist,Divorced,2
1236,21,2,3,2,137570,1,12,3,0,0,0,1.0,0.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Single,2
1242,46,2,3,1,34200,2,13,3,2,2,1,3.0,22.0,3,1,2.0,1.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Single,2
1243,33,3,3,1,43730,0,14,3,1,0,0,4.0,7.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Manufacturing Director,Single,2
1245,30,1,4,1,53010,1,16,3,10,1,8,1.0,10.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Research Scientist,Single,2
1248,43,9,5,1,12740,0,19,3,5,1,4,1.0,6.0,3,2,4.0,3.0,2.0,0,Travel_Rarely,Sales,Technical Degree,Female,Research Director,Divorced,2
1250,35,2,4,3,104660,0,13,1,2,2,2,1.0,2.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Manufacturing Director,Married,2
1251,36,25,1,4,170070,1,12,2,1,0,0,9.0,6.0,3,2,2.0,1.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,2
1252,33,9,2,4,29090,0,11,2,5,1,3,2.0,10.0,3,2,3.0,1.0,3.0,0,Travel_Frequently,Sales,Marketing,Male,Human Resources,Married,2
1253,35,10,1,1,57650,1,14,2,1,0,0,1.0,1.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,2
1254,27,8,2,3,45990,1,15,3,1,0,0,1.0,1.0,3,2,4.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Divorced,2
1257,30,1,4,1,20330,1,14,3,12,3,7,1.0,12.0,3,1,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Single,2
1260,37,17,3,3,20640,0,16,3,1,0,0,4.0,8.0,3,2,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,2
1262,35,8,4,3,38380,1,16,2,1,0,1,1.0,1.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Married,2
1265,44,1,1,3,15630,2,12,3,4,1,3,5.0,9.0,3,3,2.0,1.0,2.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Divorced,2
1266,35,5,4,3,48980,2,15,2,4,2,3,2.0,10.0,3,3,3.0,1.0,3.0,0,Non-Travel,Research & Development,Technical Degree,Female,Manufacturing Director,Married,2
1270,35,3,2,1,63880,0,13,6,2,2,2,3.0,4.0,3,2,3.0,1.0,3.0,0,Travel_Rarely,Human Resources,Life Sciences,Female,Laboratory Technician,Married,2
1271,31,10,2,2,112440,1,12,3,7,1,7,3.0,10.0,3,3,4.0,4.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Divorced,2
1272,37,4,3,4,160320,0,13,2,7,0,7,1.0,7.0,3,3,1.0,3.0,4.0,0,Travel_Rarely,Sales,Marketing,Male,Human Resources,Divorced,2
1278,55,7,3,3,22720,1,17,2,5,0,2,2.0,21.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,2
1279,36,3,3,2,20180,0,13,5,6,0,3,1.0,6.0,3,3,2.0,2.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Laboratory Technician,Single,2
1280,45,1,2,1,70830,1,12,5,1,0,0,2.0,25.0,3,3,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Divorced,2
1281,35,9,3,2,40840,1,13,3,3,1,2,4.0,5.0,3,3,2.0,1.0,2.0,0,Travel_Frequently,Human Resources,Other,Female,Sales Representative,Married,2
1283,59,10,4,3,23080,1,19,4,4,1,3,7.0,20.0,3,2,1.0,3.0,2.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Research Scientist,Single,2
1284,29,28,4,1,48410,0,11,3,5,0,4,0.0,6.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Representative,Married,2
1286,32,3,4,2,97150,1,15,1,10,0,9,1.0,10.0,3,2,2.0,2.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Married,2
1287,36,2,3,2,43200,0,17,2,1,0,0,3.0,5.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Representative,Married,2
1288,31,27,3,2,21320,0,18,3,11,1,8,1.0,11.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Director,Single,2
1290,45,14,3,1,54730,0,13,3,0,0,0,4.0,17.0,3,1,4.0,1.0,4.0,0,Travel_Rarely,Human Resources,Human Resources,Female,Sales Executive,Married,2
1291,37,1,3,3,52070,3,17,3,5,0,2,4.0,16.0,3,3,1.0,3.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Single,2
1292,46,9,3,3,164370,1,15,0,4,0,2,8.0,16.0,3,3,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Manager,Divorced,2
1293,30,18,3,4,22960,1,18,2,10,3,0,1.0,10.0,3,3,4.0,4.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Male,Human Resources,Married,2
1294,35,20,4,3,40690,0,13,5,6,0,4,1.0,6.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Human Resources,Single,2
1295,55,2,3,2,74410,1,12,4,1,1,0,3.0,24.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married,2
1297,34,8,2,1,58780,0,14,1,5,1,3,1.0,5.0,3,3,1.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married,2
1298,56,2,1,2,26440,1,11,2,6,0,2,4.0,37.0,3,3,4.0,4.0,2.0,0,Travel_Rarely,Human Resources,Medical,Male,Sales Executive,Single,2
1300,51,29,4,5,24510,0,17,2,4,0,3,3.0,10.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Married,2
1304,51,8,4,5,24500,1,12,2,10,1,0,0.0,11.0,3,3,3.0,4.0,1.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Representative,Single,2
1305,30,9,3,1,92500,3,12,0,11,2,7,1.0,11.0,3,3,3.0,2.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Divorced,2
1310,28,9,4,2,23670,0,13,2,5,0,4,1.0,5.0,3,2,2.0,3.0,4.0,0,Non-Travel,Sales,Medical,Male,Laboratory Technician,Married,2
1312,44,23,2,1,195860,0,16,3,3,1,2,4.0,17.0,3,2,2.0,2.0,4.0,0,Non-Travel,Research & Development,Medical,Female,Research Scientist,Married,2
1314,32,12,2,1,20610,1,15,2,1,0,0,1.0,1.0,3,2,4.0,1.0,3.0,0,Travel_Rarely,Human Resources,Human Resources,Female,Sales Representative,Single,2
1318,59,12,2,2,47230,0,14,0,3,2,2,9.0,30.0,3,3,3.0,4.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Sales Executive,Married,2
1322,22,2,1,1,193310,1,12,2,0,0,0,1.0,1.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Representative,Single,2
1326,24,2,1,2,34070,1,13,4,5,1,2,0.0,6.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,2
1327,34,4,3,2,50630,1,12,2,1,0,0,6.0,12.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Sales Representative,Divorced,2
1328,37,6,1,1,46390,2,12,3,5,1,3,2.0,12.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Sales,Technical Degree,Male,Laboratory Technician,Single,2
1330,36,7,3,1,26900,0,11,1,9,2,8,0.0,10.0,3,3,2.0,4.0,3.0,0,Travel_Frequently,Human Resources,Medical,Male,Research Scientist,Married,2
1331,36,1,3,2,175670,0,13,6,1,0,0,5.0,7.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Divorced,2
1338,26,17,3,2,57690,0,19,4,5,4,3,1.0,5.0,3,2,3.0,2.0,2.0,0,Travel_Rarely,Sales,Medical,Female,Manager,Married,2
1341,22,29,4,1,46630,1,13,1,2,2,1,0.0,3.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Sales,Technical Degree,Male,Sales Executive,Married,2
1343,43,2,2,1,32110,0,13,2,3,1,2,4.0,18.0,3,4,2.0,3.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Male,Sales Executive,Single,2
1344,50,19,4,2,53770,1,14,3,2,2,1,4.0,16.0,3,4,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Single,2
1346,41,17,2,1,52080,3,11,2,9,0,7,3.0,12.0,3,1,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Manufacturing Director,Divorced,2
1347,26,17,4,2,48770,1,13,5,8,5,7,1.0,8.0,3,4,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,2
1351,25,29,1,3,30690,1,14,3,2,2,2,2.0,6.0,3,2,1.0,3.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Research Scientist,Married,2
1352,30,21,1,2,104350,0,11,5,11,4,7,0.0,12.0,3,3,3.0,4.0,1.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,2
1355,38,7,4,2,50420,1,16,4,3,2,2,3.0,19.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,Single,2
1356,30,13,3,2,57700,1,16,2,5,0,4,1.0,5.0,3,4,1.0,3.0,2.0,0,Travel_Rarely,Sales,Marketing,Female,Laboratory Technician,Single,2
1358,30,1,3,3,103060,0,13,5,3,2,2,5.0,8.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Divorced,2
1359,30,9,3,2,39360,1,11,3,5,1,2,0.0,6.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Research Scientist,Single,2
1361,41,10,4,4,57430,3,12,2,5,1,4,2.0,7.0,3,4,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married,2
1362,19,1,3,5,152020,3,18,2,1,0,0,1.0,1.0,3,2,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Other,Female,Manufacturing Director,Single,2
1364,35,8,1,3,37600,3,14,2,10,0,6,1.0,10.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Laboratory Technician,Married,2
1365,53,14,2,5,35170,1,12,1,7,4,5,2.0,13.0,3,2,2.0,3.0,1.0,0,Travel_Rarely,Sales,Life Sciences,Female,Manufacturing Director,Married,2
1367,32,2,2,1,21660,1,19,4,9,3,7,1.0,9.0,3,1,2.0,4.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Female,Manufacturing Director,Single,2
1368,29,10,4,3,58690,1,11,6,10,0,9,1.0,10.0,3,4,4.0,3.0,3.0,0,Non-Travel,Research & Development,Technical Degree,Male,Healthcare Representative,Married,2
1369,51,1,3,3,80080,1,15,4,1,0,0,2.0,10.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Other,Female,Research Director,Married,2
1370,58,3,3,1,52060,3,11,4,1,0,0,4.0,9.0,3,1,2.0,2.0,2.0,0,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Married,2
1372,34,24,4,2,164130,0,16,1,4,1,2,6.0,6.0,3,3,3.0,3.0,3.0,0,Travel_Frequently,Sales,Marketing,Male,Manufacturing Director,Married,2
1374,27,3,3,1,27830,1,16,2,2,2,2,6.0,6.0,3,4,4.0,2.0,1.0,0,Non-Travel,Research & Development,Medical,Male,Healthcare Representative,Divorced,2
1375,28,4,4,2,54330,1,13,4,5,0,2,1.0,5.0,3,2,3.0,4.0,1.0,0,Travel_Rarely,Sales,Life Sciences,Male,Healthcare Representative,Married,2
1376,57,3,3,2,20130,1,14,5,5,1,4,3.0,12.0,3,3,3.0,4.0,1.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Divorced,2
1377,27,2,3,1,139660,0,19,1,1,0,1,1.0,1.0,3,3,3.0,3.0,2.0,0,Non-Travel,Research & Development,Life Sciences,Male,Manufacturing Director,Divorced,2
1378,50,4,3,2,43740,1,15,5,5,4,4,3.0,21.0,3,4,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Single,2
1379,41,7,4,4,68420,1,12,3,9,1,8,4.0,13.0,3,3,1.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Laboratory Technician,Divorced,2
1380,30,1,4,1,174260,1,12,0,10,7,4,2.0,12.0,3,2,2.0,4.0,3.0,0,Travel_Rarely,Human Resources,Human Resources,Female,Manager,Married,2
1381,38,1,1,2,176030,0,16,0,8,0,7,4.0,12.0,3,2,1.0,4.0,4.0,0,Travel_Rarely,Sales,Medical,Male,Laboratory Technician,Single,2
1382,32,20,3,1,45810,1,14,3,5,1,4,3.0,8.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Single,2
1383,27,5,4,2,47350,0,13,2,5,1,1,0.0,6.0,3,3,3.0,2.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Married,2
1387,45,24,2,2,54760,1,13,3,5,0,3,4.0,9.0,3,3,3.0,1.0,4.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Divorced,2
1388,56,4,3,4,25870,0,12,2,2,2,2,4.0,19.0,3,2,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Divorced,2
1389,33,2,2,1,24400,3,18,4,3,0,2,0.0,4.0,3,3,3.0,4.0,4.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single,2
1392,38,4,4,1,70820,0,14,3,2,2,1,1.0,2.0,3,4,3.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Single,2
1393,31,2,5,2,27280,0,11,3,4,0,2,8.0,7.0,3,4,3.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Sales Representative,Married,2
1394,34,9,3,2,53680,1,14,2,3,1,2,2.0,9.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Manager,Single,2
1396,50,19,4,3,31950,0,11,4,3,0,2,2.0,5.0,3,2,3.0,3.0,2.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Married,2
1397,53,1,2,1,39890,0,13,2,4,1,3,1.0,5.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manager,Divorced,2
1398,33,4,3,1,33060,3,11,6,8,1,6,1.0,8.0,3,1,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Human Resources,Married,2
1401,34,7,4,1,13930,2,11,4,10,1,9,1.0,10.0,3,4,4.0,3.0,2.0,0,Travel_Frequently,Human Resources,Other,Female,Research Scientist,Married,2
1402,51,4,2,2,25700,0,18,2,7,1,0,3.0,21.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Human Resources,Human Resources,Male,Sales Representative,Single,2
1404,27,15,3,1,39860,2,12,3,7,0,3,1.0,7.0,3,3,4.0,2.0,2.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single,2
1409,35,1,3,2,22750,0,13,2,6,1,2,5.0,10.0,3,4,2.0,2.0,3.0,0,Travel_Frequently,Research & Development,Other,Male,Research Director,Single,2
1410,42,1,1,2,78790,1,11,2,5,0,2,2.0,11.0,3,3,3.0,3.0,3.0,0,Non-Travel,Research & Development,Technical Degree,Male,Sales Executive,Divorced,2
1411,38,8,2,5,49300,0,14,0,1,0,0,9.0,14.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Married,2
1412,38,25,1,1,78470,1,14,3,7,1,7,3.0,9.0,3,4,4.0,4.0,1.0,0,Travel_Rarely,Human Resources,Human Resources,Female,Manufacturing Director,Married,2
1413,27,13,4,1,44010,0,13,4,2,2,0,5.0,6.0,3,2,3.0,1.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Manager,Married,2
1414,49,23,1,2,92410,1,19,5,7,1,7,1.0,7.0,3,3,4.0,4.0,3.0,0,Non-Travel,Research & Development,Other,Female,Sales Executive,Divorced,2
1416,40,23,3,1,45020,2,12,0,7,3,7,8.0,15.0,3,2,3.0,4.0,4.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Married,2
1419,22,1,3,4,129360,2,11,3,4,2,2,1.0,4.0,3,3,4.0,2.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Divorced,2
1420,36,1,3,2,23050,0,17,3,8,1,7,1.0,8.0,3,3,2.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Laboratory Technician,Single,2
1422,46,25,1,5,34330,0,18,3,4,0,3,7.0,17.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,2
1425,27,18,2,1,65160,1,19,4,7,0,7,1.0,7.0,3,3,4.0,3.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Laboratory Technician,Single,2
1428,41,1,3,2,68830,2,19,3,1,0,0,3.0,16.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Human Resources,Single,2
1432,54,8,2,2,61340,0,19,2,6,0,5,2.0,16.0,3,2,4.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Laboratory Technician,Married,2
1435,37,2,4,2,52380,1,15,5,10,0,7,1.0,10.0,3,3,2.0,4.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Male,Laboratory Technician,Divorced,2
1437,31,4,1,3,96100,1,11,2,5,1,4,0.0,6.0,3,2,3.0,3.0,3.0,0,Non-Travel,Sales,Medical,Female,Research Scientist,Married,2
1438,59,5,3,3,198330,0,13,2,1,0,0,3.0,7.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,Married,2
1440,29,15,4,1,49680,3,19,4,11,4,1,1.0,11.0,3,3,2.0,4.0,3.0,0,Travel_Frequently,Sales,Medical,Female,Sales Executive,Married,2
1441,35,19,3,1,21450,0,13,6,10,0,8,1.0,10.0,3,2,3.0,3.0,4.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Sales Executive,Single,2
1443,52,1,2,4,83460,0,14,5,2,2,2,7.0,6.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Female,Manager,Single,2
1445,59,4,4,1,27600,0,11,3,2,2,2,8.0,7.0,3,4,2.0,3.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Healthcare Representative,Married,2
1451,32,13,4,3,85640,1,16,2,4,1,2,2.0,6.0,3,2,3.0,2.0,3.0,0,Travel_Rarely,Human Resources,Life Sciences,Female,Manufacturing Director,Married,2
1453,39,26,4,2,81610,1,12,2,3,1,2,7.0,7.0,3,4,3.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Research Director,Divorced,2
1454,32,2,4,4,21090,1,13,3,3,2,2,0.0,4.0,3,2,3.0,4.0,3.0,0,Non-Travel,Sales,Marketing,Male,Research Scientist,Married,2
1455,41,29,3,2,52940,0,15,3,1,0,0,2.0,17.0,3,2,3.0,1.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Female,Laboratory Technician,Divorced,2
1456,40,2,3,1,27180,1,14,4,9,4,7,1.0,9.0,3,2,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Divorced,2
1458,31,7,4,1,24370,1,14,3,2,2,2,9.0,9.0,3,4,2.0,3.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Divorced,2
1459,33,2,4,1,27660,1,12,2,2,0,2,1.0,2.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,2
1461,37,22,5,2,30550,3,14,3,3,0,2,2.0,17.0,3,3,3.0,1.0,2.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Married,2
1462,45,21,1,3,22890,0,13,3,3,0,2,4.0,9.0,3,2,1.0,3.0,3.0,0,Travel_Frequently,Sales,Marketing,Male,Research Scientist,Married,2
1465,29,4,3,2,35390,0,18,2,6,1,5,1.0,6.0,3,2,3.0,4.0,3.0,0,Travel_Rarely,Sales,Other,Female,Human Resources,Single,2
1466,42,5,4,1,60290,1,17,5,3,0,2,3.0,10.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Single,2
1467,29,2,4,1,26790,0,15,2,3,0,2,2.0,10.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Divorced,2
1473,32,17,4,4,193280,3,15,2,5,0,3,1.0,5.0,3,3,2.0,2.0,1.0,0,Travel_Frequently,Research & Development,Other,Male,Sales Executive,Married,2
1474,38,2,5,3,83210,3,11,5,8,7,5,3.0,13.0,3,2,4.0,4.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Human Resources,Married,2
1475,32,10,1,1,23420,2,12,2,6,0,4,4.0,9.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single,2
1480,25,7,4,4,134640,1,13,2,6,1,5,1.0,6.0,3,3,2.0,1.0,3.0,0,Non-Travel,Research & Development,Medical,Female,Laboratory Technician,Divorced,2
1485,28,1,3,1,25920,0,14,2,5,0,4,1.0,5.0,3,3,4.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married,2
1486,37,1,3,2,53460,0,11,2,5,0,1,4.0,7.0,3,3,3.0,4.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married,2
1487,21,3,2,1,42130,3,12,3,3,1,0,1.0,3.0,3,2,4.0,3.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single,2
1488,37,1,3,2,41270,1,13,2,5,0,2,2.0,15.0,3,3,1.0,4.0,3.0,0,Non-Travel,Research & Development,Medical,Male,Sales Executive,Divorced,2
1489,35,7,4,1,24380,0,16,5,7,6,2,7.0,10.0,3,2,2.0,2.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Male,Sales Representative,Divorced,2
1491,26,1,4,2,104470,0,18,3,6,1,4,1.0,6.0,3,3,3.0,2.0,1.0,0,Travel_Frequently,Research & Development,Other,Male,Laboratory Technician,Divorced,2
1493,53,11,4,2,21480,0,11,2,5,1,3,3.0,21.0,3,3,3.0,3.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married,2
1495,29,16,4,1,65130,1,11,2,10,0,9,1.0,10.0,3,3,2.0,4.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Laboratory Technician,Single,2
1496,55,1,4,1,67990,0,11,2,10,0,8,3.0,12.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Other,Female,Research Scientist,Married,2
1500,38,2,3,1,44480,0,12,3,2,1,2,9.0,10.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Manager,Divorced,2
1502,28,7,3,1,96370,0,13,6,5,0,2,1.0,5.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Human Resources,Single,2
