employee_id,age,dfh,edu,job_level,income,stock_option,salary_increase,training,years_company,years_promotion,years_manager,num_companiesworked,years_working,performance,job_involvement,satisfaction_environment,satisfaction_job,wlb,attrition_d,business_travel,department,edu_field,gender,job_role,marital,cluster
4097,47,1,4,2,42490,1,13,2,17,12,11,2.0,25.0,3,2,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,1
4099,38,19,3,2,68930,0,17,3,15,5,8,0.0,16.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,1
4101,38,1,4,2,36690,0,19,2,8,7,7,2.0,10.0,3,3,1.0,3.0,3.0,0,Travel_Frequently,Research & Development,Other,Male,Research Scientist,Married,1
4104,47,21,2,1,46390,1,11,2,13,5,12,0.0,14.0,3,2,3.0,2.0,1.0,0,Non-Travel,Research & Development,Medical,Male,Sales Executive,Married,1
4113,38,20,4,2,20290,1,11,3,18,1,11,3.0,20.0,3,2,2.0,3.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Research Director,Married,1
4114,32,18,3,2,63770,2,12,3,14,5,7,1.0,14.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Married,1
4115,37,1,3,4,54290,1,17,3,16,6,8,1.0,16.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,1
4126,42,17,1,3,99980,2,24,3,22,4,14,5.0,24.0,4,2,1.0,3.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,1
4128,41,13,4,1,109200,1,15,3,20,0,10,0.0,21.0,3,4,1.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Married,1
4130,36,1,1,1,132470,0,14,3,15,11,11,1.0,15.0,3,3,4.0,4.0,2.0,0,Non-Travel,Sales,Medical,Female,Human Resources,Divorced,1
4145,39,25,3,2,197010,0,11,3,20,9,6,0.0,21.0,3,4,2.0,4.0,2.0,0,Travel_Rarely,Sales,Medical,Male,Sales Executive,Married,1
4168,29,16,2,4,36460,0,14,3,10,8,8,1.0,10.0,3,4,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Divorced,1
4171,53,11,3,2,21090,0,13,3,25,3,7,2.0,31.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Manager,Married,1
4175,34,24,3,4,27420,1,11,2,12,2,11,0.0,13.0,3,3,1.0,2.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single,1
4178,53,2,1,5,31620,0,15,4,14,4,8,4.0,26.0,3,3,3.0,3.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Male,Human Resources,Divorced,1
4181,44,3,1,1,23450,2,15,0,22,5,17,3.0,24.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Married,1
4198,41,20,4,2,102090,1,13,2,22,15,8,1.0,23.0,3,3,2.0,3.0,3.0,1,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Married,1
4199,34,7,2,1,86200,1,13,2,9,8,7,0.0,10.0,3,2,2.0,3.0,3.0,0,Non-Travel,Research & Development,Technical Degree,Female,Research Scientist,Single,1
4208,33,29,4,1,31800,1,14,2,15,8,12,1.0,15.0,3,3,1.0,4.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Female,Human Resources,Single,1
4213,32,21,3,2,23620,0,11,2,9,7,8,1.0,9.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Sales Executive,Married,1
4214,38,25,3,2,163280,3,17,2,10,9,9,1.0,10.0,3,3,4.0,4.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Manufacturing Director,Single,1
4215,50,2,4,4,83760,3,14,2,27,13,8,5.0,29.0,3,3,2.0,3.0,2.0,0,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Divorced,1
4216,59,1,3,1,166060,0,11,6,21,7,9,7.0,28.0,3,3,1.0,1.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Single,1
4217,36,1,2,2,86060,2,14,3,17,12,8,1.0,17.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Divorced,1
4229,35,2,4,2,101240,1,14,2,15,2,8,0.0,16.0,3,4,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Single,1
4236,38,11,1,2,24300,2,13,2,13,1,9,7.0,17.0,3,4,2.0,4.0,3.0,0,Non-Travel,Sales,Marketing,Male,Laboratory Technician,Divorced,1
4243,40,6,3,1,60770,2,16,2,22,11,11,1.0,22.0,3,2,3.0,2.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Healthcare Representative,Married,1
4246,46,12,1,1,20740,1,15,3,10,9,5,2.0,21.0,3,3,3.0,1.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Laboratory Technician,Married,1
4247,32,15,3,1,101690,0,14,6,11,5,7,1.0,12.0,3,2,2.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single,1
4251,58,8,4,2,29720,0,14,2,37,1,8,0.0,38.0,3,4,4.0,3.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,1
4259,50,3,4,4,61420,2,13,3,8,0,7,3.0,28.0,3,2,1.0,2.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Married,1
4263,51,1,3,1,20730,1,14,4,13,12,8,3.0,23.0,3,3,1.0,1.0,2.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Sales Executive,Single,1
4265,54,9,3,1,196130,0,17,5,5,4,4,2.0,23.0,3,3,4.0,4.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Laboratory Technician,Single,1
4272,43,3,4,1,24080,1,12,3,25,4,12,1.0,25.0,3,3,3.0,4.0,4.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Married,1
4276,51,3,2,2,190490,1,14,2,20,15,15,7.0,23.0,3,3,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Other,Female,Sales Representative,Single,1
4279,58,2,2,1,43850,1,13,2,40,15,6,1.0,40.0,3,2,4.0,4.0,2.0,1,Travel_Rarely,Sales,Medical,Female,Research Scientist,Married,1
4282,49,2,3,1,47240,1,11,3,15,5,11,1.0,16.0,3,2,3.0,1.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,1
4290,39,7,3,1,196580,1,13,3,15,5,9,4.0,17.0,3,4,4.0,3.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married,1
4300,41,10,2,3,79450,1,12,6,7,7,7,4.0,21.0,3,2,4.0,1.0,2.0,0,Travel_Frequently,Sales,Medical,Female,Manufacturing Director,Divorced,1
4303,40,26,4,2,54400,1,12,2,20,2,13,1.0,20.0,3,3,2.0,2.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Manufacturing Director,Divorced,1
4311,40,11,2,4,52950,0,18,4,12,2,11,7.0,15.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Married,1
4326,30,1,3,1,54700,1,18,2,12,6,10,1.0,12.0,3,3,3.0,1.0,3.0,0,Non-Travel,Sales,Medical,Female,Sales Executive,Divorced,1
4331,46,10,3,2,153790,0,12,1,24,15,7,1.0,24.0,3,1,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Laboratory Technician,Divorced,1
4339,40,11,3,2,70050,2,20,2,20,9,9,1.0,21.0,4,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,1
4340,55,6,1,2,26550,0,17,0,24,2,15,8.0,36.0,3,2,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single,1
4343,52,2,4,2,35370,1,11,3,33,11,9,0.0,34.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Representative,Married,1
4347,45,9,2,1,95250,0,19,3,20,11,8,9.0,22.0,3,3,1.0,4.0,3.0,0,Non-Travel,Research & Development,Medical,Female,Sales Executive,Married,1
4363,32,5,3,1,34770,0,11,2,14,9,8,1.0,14.0,3,4,4.0,4.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Married,1
4364,30,17,4,2,64300,1,12,2,11,5,8,1.0,12.0,3,2,3.0,3.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Healthcare Representative,Single,1
4366,51,2,1,1,39070,0,13,2,10,4,7,5.0,16.0,3,3,2.0,2.0,1.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Married,1
4371,45,2,3,2,103680,2,12,2,19,12,8,6.0,23.0,3,3,4.0,4.0,3.0,0,Non-Travel,Research & Development,Medical,Female,Research Scientist,Single,1
4376,38,1,2,4,64720,0,12,4,16,5,13,0.0,17.0,3,3,1.0,3.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Divorced,1
4379,37,2,3,2,97560,0,19,2,9,5,8,4.0,13.0,3,3,1.0,4.0,3.0,0,Travel_Frequently,Sales,Marketing,Female,Laboratory Technician,Divorced,1
4384,42,7,4,2,34450,2,11,2,22,11,15,1.0,22.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,1
4390,52,2,3,1,45070,0,14,3,33,15,12,1.0,33.0,3,2,1.0,3.0,4.0,0,Non-Travel,Research & Development,Technical Degree,Male,Sales Executive,Single,1
4397,45,18,1,2,58110,0,14,4,24,1,7,0.0,25.0,3,2,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Representative,Married,1
4400,34,26,3,1,190380,0,13,3,11,5,9,6.0,13.0,3,2,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Other,Female,Sales Executive,Married,1
4404,39,22,3,1,129650,1,19,2,19,11,8,0.0,20.0,3,3,3.0,3.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Manufacturing Director,Single,1
4409,42,18,2,1,23980,1,14,2,9,7,8,0.0,10.0,3,2,4.0,1.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Laboratory Technician,Divorced,1
