employee_id,age,dfh,edu,job_level,income,stock_option,salary_increase,training,years_company,years_promotion,years_manager,num_companiesworked,years_working,performance,job_involvement,satisfaction_environment,satisfaction_job,wlb,attrition_d,business_travel,department,edu_field,gender,job_role,marital
956,23,12,2,2,75250,2,14,2,3,0,2,1.0,3.0,3,3,3.0,4.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced
957,44,1,3,1,48340,0,14,1,8,6,7,1.0,9.0,3,4,3.0,4.0,3.0,0,Travel_Rarely,Human Resources,Life Sciences,Male,Research Scientist,Married
958,35,13,3,3,20420,0,16,2,5,1,4,0.0,6.0,3,3,1.0,4.0,4.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Single
959,43,25,4,2,22200,0,11,2,10,8,8,1.0,10.0,3,1,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married
960,24,6,3,3,10520,0,13,3,5,0,4,1.0,5.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married
961,41,6,4,1,28210,0,17,3,10,8,7,1.0,10.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single
962,29,2,2,2,192370,1,11,2,5,1,2,9.0,9.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married
963,36,1,4,3,41070,1,11,2,13,6,7,3.0,17.0,3,1,3.0,4.0,2.0,0,Travel_Rarely,Human Resources,Life Sciences,Female,Research Scientist,Single
964,45,2,3,2,83960,2,15,3,23,14,4,3.0,25.0,3,2,3.0,3.0,2.0,0,Non-Travel,Sales,Life Sciences,Female,Manufacturing Director,Married
965,24,6,2,2,20070,0,12,2,1,0,0,1.0,1.0,3,2,4.0,3.0,3.0,1,Travel_Rarely,Sales,Medical,Female,Manager,Married
966,47,1,3,2,196270,2,11,1,23,14,10,7.0,25.0,3,3,3.0,3.0,1.0,1,Travel_Frequently,Research & Development,Medical,Female,Sales Executive,Married
967,26,9,1,1,106860,1,14,2,3,0,2,1.0,3.0,3,3,4.0,3.0,4.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married
968,45,1,4,1,29420,1,22,4,21,8,6,1.0,21.0,4,3,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Single
969,32,1,1,2,88580,1,16,2,5,1,3,6.0,10.0,3,3,1.0,3.0,2.0,0,Travel_Frequently,Sales,Marketing,Male,Laboratory Technician,Married
970,31,14,2,1,167560,2,11,5,5,0,3,1.0,6.0,3,3,2.0,3.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married
971,41,2,2,2,107980,2,14,5,3,1,2,6.0,10.0,3,1,3.0,2.0,3.0,0,Non-Travel,Sales,Medical,Male,Research Scientist,Married
972,40,22,2,1,23230,1,16,2,1,0,0,2.0,18.0,3,3,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Healthcare Representative,Married
973,24,3,3,1,14160,1,15,3,6,1,2,1.0,6.0,3,2,2.0,1.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Divorced
974,46,6,3,4,46150,0,12,3,10,0,9,6.0,19.0,3,2,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single
975,35,8,4,1,24610,1,20,4,7,0,7,2.0,17.0,4,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Laboratory Technician,Married
976,30,9,4,1,87220,1,17,3,10,0,8,1.0,10.0,3,3,2.0,4.0,2.0,0,Travel_Rarely,Sales,Marketing,Male,Laboratory Technician,Married
977,47,3,2,2,39550,1,12,5,1,0,0,7.0,4.0,3,3,3.0,2.0,1.0,0,Non-Travel,Research & Development,Life Sciences,Female,Sales Executive,Married
978,46,1,4,3,99570,0,20,1,10,0,3,4.0,13.0,4,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Divorced
979,36,1,3,2,33760,0,20,3,2,2,2,5.0,16.0,4,3,2.0,1.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,Divorced
980,32,26,3,2,88230,2,13,3,0,0,0,6.0,10.0,3,3,1.0,2.0,3.0,1,Travel_Rarely,Research & Development,Medical,Female,Research Director,Single
981,23,6,4,3,103220,2,14,2,3,1,2,1.0,3.0,3,3,3.0,2.0,1.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Single
982,31,3,3,2,46210,1,18,3,5,1,4,2.0,9.0,3,3,4.0,4.0,2.0,0,Travel_Frequently,Sales,Marketing,Male,Sales Executive,Single
983,39,3,3,2,109760,0,11,3,9,5,8,1.0,9.0,3,2,4.0,4.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Female,Manufacturing Director,Married
984,32,6,3,1,36600,2,11,0,4,0,2,3.0,10.0,3,2,4.0,3.0,1.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,Married
985,40,6,3,3,104820,1,11,6,21,12,8,1.0,21.0,3,2,2.0,2.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Single
986,45,19,4,1,71190,0,15,2,5,0,3,4.0,9.0,3,3,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Representative,Married
987,30,9,3,1,95820,1,12,2,9,0,7,0.0,10.0,3,3,4.0,1.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Male,Research Director,Single
989,30,10,3,1,22070,0,14,4,4,1,2,6.0,6.0,3,3,3.0,4.0,2.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Human Resources,Divorced
990,31,3,2,3,77560,2,15,3,5,0,2,1.0,6.0,3,4,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married
991,27,3,3,1,66940,1,13,2,6,1,4,1.0,6.0,3,2,3.0,4.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manager,Single
992,29,4,3,5,36910,0,13,3,2,2,2,1.0,2.0,3,3,2.0,2.0,3.0,1,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single
993,29,8,4,1,23770,1,21,2,3,0,2,8.0,10.0,4,3,4.0,3.0,4.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Sales Executive,Single
994,30,7,3,3,23130,0,11,5,7,1,7,2.0,12.0,3,3,3.0,1.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Divorced
995,34,1,2,2,176650,0,11,5,5,1,2,0.0,6.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Healthcare Representative,Married
996,33,2,4,1,25960,1,14,4,11,1,7,8.0,13.0,3,3,4.0,2.0,2.0,0,Non-Travel,Research & Development,Medical,Male,Sales Representative,Single
997,49,3,4,1,47280,1,11,4,5,0,4,3.0,8.0,3,3,4.0,4.0,4.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Single
998,33,10,3,1,43020,0,13,3,0,0,0,2.0,11.0,3,1,1.0,1.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single
999,38,28,3,1,29790,1,12,3,6,0,5,4.0,9.0,3,3,3.0,2.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Healthcare Representative,Married
1000,31,9,4,2,168850,2,14,2,1,0,0,2.0,10.0,3,3,1.0,3.0,3.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Laboratory Technician,Married
1001,29,3,4,2,55930,1,13,3,1,0,0,1.0,1.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Other,Female,Sales Representative,Divorced
1002,30,2,1,1,104450,1,18,3,7,1,7,3.0,10.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Representative,Married
1003,32,10,4,1,87400,1,11,2,7,0,7,2.0,12.0,3,3,2.0,2.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Female,Laboratory Technician,Single
1004,38,8,2,1,25140,0,11,2,1,1,0,3.0,15.0,3,2,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Manufacturing Director,Married
1005,43,1,4,3,76550,1,12,3,1,0,0,9.0,6.0,3,3,3.0,3.0,3.0,1,Travel_Frequently,Research & Development,Other,Male,Sales Executive,Married
1006,42,1,3,1,174650,1,13,3,5,0,4,8.0,7.0,3,3,2.0,2.0,2.0,0,Travel_Rarely,Human Resources,Other,Female,Healthcare Representative,Divorced
1007,55,3,2,1,73510,1,20,3,1,0,0,8.0,34.0,4,3,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married
1008,33,14,3,1,108200,0,12,2,9,1,7,5.0,11.0,3,3,4.0,2.0,2.0,0,Non-Travel,Research & Development,Other,Male,Research Scientist,Divorced
1009,41,5,3,1,121690,0,19,2,5,0,4,1.0,5.0,3,3,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Representative,Divorced
1010,34,7,4,1,196260,0,21,5,15,0,7,1.0,15.0,4,2,4.0,3.0,3.0,0,Non-Travel,Research & Development,Medical,Female,Research Scientist,Divorced
1011,53,10,4,2,20700,2,13,2,3,0,2,4.0,27.0,3,4,1.0,3.0,2.0,0,Non-Travel,Research & Development,Medical,Male,Healthcare Representative,Married
1012,43,16,2,1,67820,1,16,2,9,1,8,0.0,10.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Laboratory Technician,Single
1013,34,10,2,5,77790,1,12,2,2,2,2,5.0,6.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,Single
1014,21,1,2,5,27910,0,14,3,1,1,0,1.0,1.0,3,4,2.0,2.0,3.0,1,Travel_Rarely,Sales,Marketing,Male,Healthcare Representative,Single
1015,38,8,2,2,32010,1,11,3,5,0,4,1.0,5.0,3,2,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married
1016,22,1,3,4,49680,0,14,3,1,0,0,1.0,1.0,3,3,3.0,1.0,3.0,1,Travel_Rarely,Research & Development,Other,Male,Research Scientist,Married
1017,31,8,5,5,131200,2,12,6,12,5,7,1.0,13.0,3,2,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married
1018,51,1,4,1,40330,0,14,2,2,2,2,2.0,15.0,3,3,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,Married
1019,37,24,1,2,32910,3,16,2,5,0,3,1.0,5.0,3,2,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married
1020,46,3,4,1,42720,0,13,3,2,2,2,7.0,24.0,3,4,3.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Sales Representative,Divorced
1021,36,27,3,4,50560,0,12,2,12,5,7,7.0,15.0,3,2,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Research Scientist,Married
1022,44,10,4,1,28440,0,12,2,5,2,3,1.0,6.0,3,4,3.0,2.0,2.0,1,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Divorced
1023,37,19,2,2,27030,0,14,2,10,4,7,2.0,19.0,3,3,3.0,2.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Sales Executive,Divorced
1024,35,15,4,2,19040,1,22,4,10,7,7,1.0,10.0,4,3,3.0,4.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single
1025,33,8,5,2,82240,0,19,3,10,7,6,6.0,14.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married
1026,28,9,3,2,47660,0,12,3,5,0,3,1.0,5.0,3,3,3.0,4.0,4.0,0,Travel_Rarely,Sales,Medical,Female,Sales Executive,Married
1027,39,3,4,2,26100,0,12,2,4,2,2,7.0,9.0,3,2,3.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Laboratory Technician,Single
1028,46,9,2,2,57310,0,17,2,2,2,2,8.0,6.0,3,3,2.0,2.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Manufacturing Director,Single
1029,40,2,2,1,25390,1,12,3,4,0,2,4.0,7.0,3,3,3.0,1.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Director,Married
1030,42,7,4,2,57140,0,11,2,0,0,0,5.0,10.0,3,3,2.0,1.0,2.0,0,Travel_Rarely,Research & Development,Other,Female,Laboratory Technician,Married
1031,35,10,1,2,43230,3,18,3,7,1,7,2.0,15.0,3,3,2.0,4.0,3.0,0,Non-Travel,Sales,Life Sciences,Female,Research Director,Divorced
1032,38,6,4,3,73360,0,11,3,11,3,8,5.0,13.0,3,3,1.0,2.0,3.0,0,Non-Travel,Sales,Marketing,Male,Sales Executive,Divorced
1033,34,2,1,1,134990,2,23,2,7,0,7,4.0,11.0,4,4,4.0,1.0,2.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Manufacturing Director,Married
1034,37,24,3,1,137580,1,11,5,10,0,8,1.0,10.0,3,3,4.0,1.0,1.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single
1035,39,2,1,2,51550,1,18,3,2,2,2,2.0,7.0,3,2,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Healthcare Representative,Divorced
1036,43,8,5,3,22580,0,18,2,3,1,2,4.0,7.0,3,3,1.0,3.0,2.0,0,Non-Travel,Human Resources,Medical,Female,Sales Executive,Single
1037,41,3,3,3,35970,1,13,2,3,1,2,3.0,11.0,3,1,2.0,2.0,1.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single
1038,41,1,1,3,25150,0,18,2,22,13,5,0.0,23.0,3,2,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Divorced
1039,30,26,3,2,44200,0,11,3,7,0,2,9.0,9.0,3,3,1.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Manager,Single
1040,26,2,1,3,65780,2,15,3,5,1,4,0.0,6.0,3,2,4.0,2.0,3.0,1,Travel_Rarely,Human Resources,Technical Degree,Female,Sales Executive,Married
1041,46,10,3,1,44220,1,11,2,9,3,7,4.0,13.0,3,3,4.0,2.0,4.0,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married
1042,40,27,2,3,102740,0,18,3,5,0,3,4.0,12.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Sales Executive,Divorced
1043,34,2,3,2,53430,0,14,5,10,4,8,1.0,10.0,3,2,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married
1044,58,2,4,1,23760,1,12,3,16,14,14,4.0,37.0,3,3,2.0,2.0,2.0,0,Non-Travel,Research & Development,Medical,Male,Laboratory Technician,Divorced
1045,35,8,1,3,53460,0,14,3,5,0,3,0.0,6.0,3,2,2.0,3.0,4.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Manufacturing Director,Married
1046,47,19,5,2,28270,1,14,3,22,14,10,8.0,28.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Divorced
1047,40,1,4,2,199430,1,13,3,7,7,7,2.0,15.0,3,3,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Divorced
1048,54,27,4,1,31310,0,14,3,7,1,7,4.0,14.0,3,2,4.0,4.0,2.0,0,Travel_Rarely,Sales,Medical,Male,Research Scientist,Married
1049,31,8,4,3,25520,0,18,2,3,2,2,2.0,9.0,3,3,1.0,1.0,3.0,0,Travel_Frequently,Sales,Other,Female,Manufacturing Director,Married
1050,28,1,2,3,44770,0,15,6,3,1,2,1.0,3.0,3,3,3.0,1.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manager,Married
1051,38,19,3,2,64740,2,13,3,4,0,3,2.0,20.0,3,1,2.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Married
1052,26,8,3,1,30330,0,12,2,5,1,2,1.0,5.0,3,2,3.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Healthcare Representative,Single
1053,58,10,4,1,29360,1,13,3,2,2,2,2.0,23.0,3,3,1.0,3.0,3.0,0,Travel_Frequently,Research & Development,Technical Degree,Female,Sales Representative,Married
1054,18,2,3,3,186060,2,24,4,0,0,0,1.0,0.0,4,3,2.0,3.0,1.0,0,Non-Travel,Research & Development,Life Sciences,Male,Sales Representative,Single
1055,31,2,3,3,21680,1,14,2,1,0,0,0.0,2.0,3,3,4.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married
1056,29,8,2,1,28530,1,14,5,2,2,0,4.0,4.0,3,2,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Manager,Divorced
1057,45,1,4,1,170480,0,15,3,8,5,7,4.0,10.0,3,2,3.0,3.0,4.0,0,Non-Travel,Sales,Technical Degree,Male,Research Scientist,Married
1058,36,2,3,5,22900,0,11,5,1,0,0,4.0,15.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Sales,Technical Degree,Female,Laboratory Technician,Married
1059,43,8,3,1,36000,0,23,2,7,7,7,1.0,7.0,4,3,1.0,4.0,3.0,0,Travel_Frequently,Sales,Medical,Male,Research Director,Married
1060,27,8,4,5,21070,0,13,2,5,0,2,0.0,6.0,3,3,4.0,4.0,2.0,0,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Single
1061,29,6,2,1,41150,0,11,1,11,3,10,1.0,11.0,3,3,4.0,4.0,4.0,0,Travel_Frequently,Research & Development,Medical,Male,Human Resources,Married
1062,32,9,4,4,43270,0,13,4,0,0,0,8.0,4.0,3,3,4.0,4.0,4.0,0,Travel_Frequently,Sales,Life Sciences,Male,Sales Executive,Single
1063,42,11,3,1,178560,0,18,2,6,3,3,3.0,10.0,3,3,3.0,3.0,2.0,0,Non-Travel,Research & Development,Medical,Male,Manager,Married
1064,47,2,2,5,31960,1,14,3,2,2,0,4.0,7.0,3,2,2.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Manager,Single
1065,46,1,3,1,190810,0,21,2,9,4,7,3.0,12.0,4,3,4.0,4.0,2.0,0,Travel_Rarely,Human Resources,Life Sciences,Female,Laboratory Technician,Divorced
1066,28,7,3,1,89660,1,16,3,3,2,2,1.0,3.0,3,2,3.0,4.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Sales Executive,Divorced
1067,29,16,3,1,22100,1,11,4,7,1,6,8.0,11.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Divorced
1068,42,2,4,2,45390,1,17,5,0,0,0,4.0,8.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Research Director,Single
1069,32,1,1,2,27410,0,11,3,2,2,2,7.0,7.0,3,3,3.0,2.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Single
1070,46,23,1,2,34910,0,14,0,19,2,8,2.0,25.0,3,3,1.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Divorced
1071,27,2,3,5,45410,2,14,4,9,5,8,1.0,9.0,3,4,2.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Married
1072,29,1,2,3,26780,1,25,3,1,0,0,1.0,1.0,4,3,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married
1073,43,1,3,1,73790,2,13,3,16,6,14,7.0,21.0,3,2,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married
1074,48,2,3,2,62720,0,14,3,22,12,9,4.0,29.0,3,2,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,Married
1075,29,13,2,1,52200,0,17,3,1,1,0,1.0,1.0,3,2,4.0,4.0,2.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Laboratory Technician,Single
1076,46,4,4,2,27430,1,25,1,8,0,7,5.0,14.0,4,4,3.0,2.0,3.0,1,Travel_Rarely,Research & Development,Medical,Female,Sales Representative,Married
1077,27,16,4,3,49980,2,20,3,7,7,3,0.0,8.0,4,3,4.0,1.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Healthcare Representative,Married
1079,55,2,3,1,27810,1,13,2,5,0,4,8.0,19.0,3,3,2.0,4.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Human Resources,Married
1080,28,29,2,2,68520,1,18,2,1,0,0,1.0,1.0,3,4,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married
1081,30,12,4,2,49500,2,12,3,1,0,0,1.0,1.0,3,3,2.0,4.0,2.0,1,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,Single
1082,22,16,2,2,35790,3,19,3,1,0,0,1.0,1.0,3,3,4.0,2.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single
1083,36,11,3,1,131910,1,14,2,10,1,7,1.0,10.0,3,2,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married
1084,31,2,4,5,103770,0,14,2,10,0,2,1.0,10.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,Divorced
1085,34,14,2,1,22350,1,14,2,5,1,0,2.0,9.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Sales,Technical Degree,Female,Sales Executive,Married
1086,29,5,5,1,105020,0,12,4,3,1,2,3.0,11.0,3,2,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Single
1087,37,7,2,1,20110,0,13,4,5,0,4,5.0,16.0,3,4,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,Married
1088,35,2,1,2,18590,1,25,2,3,0,2,0.0,4.0,4,2,4.0,2.0,3.0,0,Travel_Rarely,Sales,Technical Degree,Male,Laboratory Technician,Married
1089,45,3,3,2,37600,1,14,2,9,3,8,0.0,10.0,3,2,2.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Married
1090,36,5,3,4,177790,1,17,5,10,0,8,1.0,10.0,3,1,2.0,4.0,2.0,0,Travel_Frequently,Research & Development,Medical,Female,Manufacturing Director,Single
1091,40,3,3,1,68330,0,13,3,19,11,16,2.0,22.0,3,3,1.0,1.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Sales Executive,Divorced
1092,26,26,2,2,68120,0,13,2,1,1,0,1.0,1.0,3,2,2.0,3.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Human Resources,Married
1094,48,2,3,2,197400,0,14,2,22,4,7,3.0,24.0,3,4,4.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Research Director,Divorced
1095,44,1,2,4,187110,1,12,0,2,2,2,2.0,10.0,3,3,2.0,1.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Manager,Married
1096,34,27,2,1,36920,1,12,5,5,3,0,1.0,5.0,3,3,4.0,1.0,3.0,1,Non-Travel,Research & Development,Life Sciences,Female,Sales Representative,Married
1097,56,1,2,5,25590,0,21,3,4,1,0,1.0,5.0,4,3,1.0,4.0,3.0,1,Travel_Rarely,Human Resources,Medical,Female,Sales Executive,Single
1098,36,13,3,3,25170,0,14,3,4,1,3,2.0,12.0,3,3,3.0,2.0,1.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Healthcare Representative,Married
1099,41,5,3,1,66230,0,18,3,5,1,4,5.0,14.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married
1100,42,7,3,2,182650,1,12,4,13,5,7,9.0,18.0,3,3,3.0,1.0,4.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Married
1101,31,9,4,1,161240,1,23,2,5,1,4,2.0,8.0,4,2,3.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,Divorced
1102,34,8,1,3,25850,0,12,5,4,0,1,3.0,9.0,3,3,4.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married
1103,31,25,2,3,182130,2,21,3,2,2,2,8.0,4.0,4,4,1.0,3.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Female,Manufacturing Director,Divorced
1105,45,8,4,2,29940,1,18,2,4,0,3,4.0,12.0,3,3,2.0,3.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Manager,Single
1106,33,1,3,5,12230,1,13,3,10,0,9,1.0,10.0,3,3,2.0,3.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,Single
1107,28,8,3,4,11180,0,11,3,7,0,7,1.0,7.0,3,3,3.0,4.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Married
1108,29,2,4,2,28750,0,11,3,1,0,0,1.0,1.0,3,3,3.0,1.0,3.0,1,Travel_Frequently,Human Resources,Human Resources,Male,Sales Executive,Single
1109,39,8,5,2,188240,1,19,4,3,1,2,6.0,10.0,3,3,1.0,3.0,3.0,0,Non-Travel,Research & Development,Medical,Female,Sales Representative,Married
1110,27,3,2,2,135770,1,12,2,5,1,2,1.0,6.0,3,3,2.0,2.0,2.0,0,Travel_Rarely,Sales,Technical Degree,Male,Healthcare Representative,Married
1111,34,9,4,2,26250,3,12,4,15,6,11,1.0,16.0,3,3,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Manufacturing Director,Married
1112,28,25,3,1,187890,1,16,4,2,2,2,3.0,6.0,3,3,4.0,3.0,3.0,1,Travel_Rarely,Research & Development,Technical Degree,Male,Research Director,Single
1113,47,1,4,1,45380,0,11,3,8,1,7,8.0,16.0,3,3,3.0,2.0,4.0,0,Non-Travel,Research & Development,Medical,Male,Research Scientist,Married
1114,56,4,3,2,198470,0,14,6,0,0,0,4.0,6.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Married
1115,39,1,3,1,105120,1,12,2,10,7,9,1.0,10.0,3,3,1.0,1.0,3.0,0,Travel_Rarely,Research & Development,Other,Female,Laboratory Technician,Married
1116,38,4,2,1,44440,0,13,2,20,0,7,1.0,20.0,3,3,4.0,2.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Manager,Divorced
1117,58,5,3,5,21540,1,21,3,1,0,0,4.0,29.0,4,3,4.0,4.0,2.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Representative,Married
1118,32,9,3,2,191900,1,17,2,4,0,3,3.0,8.0,3,3,1.0,3.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Laboratory Technician,Single
1119,38,3,4,1,44900,1,21,1,5,0,3,2.0,10.0,4,3,2.0,4.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Representative,Divorced
1120,49,11,4,2,35060,1,11,4,5,4,3,3.0,28.0,3,2,2.0,4.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Married
1121,42,1,3,1,23720,1,12,3,0,0,0,3.0,14.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,Divorced
